"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu3785",1.45609606595424,0.570120290113328,2.38708398917686,0.238835454763333,0.811233176739015,1
"Atu0006",22.6526398431359,0.265150322813137,1.11330742430177,0.238164515052462,0.811753498187905,1
"Atu1094",6.77982883233294,-0.298785155362587,1.25579887000959,-0.237924370293713,0.811939753423923,1
"Atu2392",3.39102992974679,0.398562210206973,1.67709110830933,0.237650899365128,0.81215186925256,1
"Atu1828",6.51157836313012,-0.313683364370222,1.32405031033311,-0.236911967711639,0.812725085372387,1
"Atu1110",13.6157148598425,0.279814953213556,1.1818112402778,0.236767889555511,0.812836863731471,1
"Atu2047",0.871831293902294,0.568127918347973,2.40886781728994,0.235848523638435,0.813550213630277,1
"Atu1559",0.454747256216263,-0.972478691779022,4.12367368373225,-0.235828236267922,0.813565956653968,1
"Atu0100",0.471814302965869,-0.914598302478077,3.88661838928326,-0.235319810403805,0.813960520310984,1
"Atu1686",13.3848242228593,-0.273813557676642,1.16510625998068,-0.235011661237819,0.814199682312483,1
"Atu4487",2.28737025711562,0.399795904391601,1.70420687908261,0.23459352810899,0.814524233213305,1
"Atu3505",0.488164382701671,-0.972478597978817,4.14699761698166,-0.234501846347002,0.814595399970062,1
"Atu1578",7.29225588126456,-0.296271776729848,1.26415818714651,-0.234362898363694,0.814703259423254,1
"Atu3477",3.30437865479329,-0.369924622041459,1.57848298842303,-0.234354519342036,0.814709763816323,1
"Atu2668",1.91264165191219,-0.972478578524812,4.15181855786277,-0.234229546636406,0.814806778042259,1
"Atu1579",3.1825457245646,-0.361646974639515,1.54807785889676,-0.233610326871572,0.815287509880394,1
"Atu1778",0.490717110477248,0.951098514274988,4.07922573477732,0.233156627289936,0.815639784126361,1
"Atu1247",26.5531575676046,-0.254566814783357,1.09275105599797,-0.232959568774675,0.8157928014779,1
"Atu2242",0.678127966934092,0.951098478923896,4.08832705766826,0.232637571678609,0.816042849648873,1
"Atu4341",10.3057171505192,0.360240547581846,1.54883702513116,0.232587768588074,0.816081526117185,1
"Atu1937",10.569705270477,-0.274171768056544,1.18424623799448,-0.231515844644652,0.816914077526096,1
"Atu4034",0.59169828325651,0.885466537043089,3.83724736297008,0.230755657190087,0.81750463195786,1
"Atu0813",0.7884135263209,0.567960058762197,2.48001512231816,0.229014756261367,0.818857447054331,1
"Atu5138",4.50017217576345,-0.331123117885678,1.44895642084999,-0.228525242802978,0.819237934330623,1
"Atu1959",27.0784602142897,-0.248270952568284,1.0918182756406,-0.227392193469756,0.820118790020829,1
"Atu3601",0.713002182907618,0.567919914745992,2.49774533378783,0.227373026010119,0.820133693150746,1
"Atu1076",2.99021605223469,-0.334767547916995,1.47304942097955,-0.227261586168901,0.820220341413996,1
"Atu1331",3.12706554903169,-0.333383789460711,1.46792596091363,-0.227112128498098,0.820336553276563,1
"Atu0600",22.8227127112448,-0.253518868102706,1.11731938217132,-0.226899194758473,0.820502128215586,1
"Atu0627",1.30065967328862,0.951098050377115,4.19708909527319,0.226608973216283,0.820727814182632,1
"Atu3778",28.7138386466127,0.245997329089489,1.0865627609754,0.226399558244255,0.820890671481445,1
"Atu1122",15.0627193281319,0.256895427984515,1.13864323128008,0.22561538234914,0.821500575919475,1
"Atu0787",12.335561339616,0.264391134195115,1.18223038222602,0.223637573665882,0.823039324493006,1
"Atu1597",3.21035105900119,-0.33619149574083,1.50335017483512,-0.223628201445282,0.823046617769327,1
"Atu2234",0.576538216170762,-0.972477762850787,4.34914568820068,-0.223602020389691,0.823066991428889,1
"Atu1618",6.98258837384112,0.293747458645226,1.31927832647563,0.222657685455922,0.823801936712485,1
"Atu2124",0.618846319836943,-0.593162556198969,2.67859237817731,-0.221445622346837,0.824745472557984,1
"Atu1456",10.3134560750095,0.292719135941261,1.32339070127589,0.221188750728752,0.824945467967882,1
"Atu5509",0.466677570656474,-0.972477558379634,4.39722321868371,-0.221157196261403,0.82497003646654,1
"Atu1276",21.5296807843998,0.247883304036168,1.12247896488701,0.220835589610466,0.825220451120139,1
"Atu3765",0.779717594271337,0.951097593817096,4.30994203421461,0.220675263441313,0.825345293560431,1
"Atu0862",14.7479450156121,0.252604989041417,1.1453062947225,0.220556710641865,0.825437610842891,1
"Atu2175",2.12099777856721,0.403167100396075,1.83003163149895,0.220306082942319,0.825632783036641,1
"Atu1877",0.65808253088159,0.951097544605488,4.32193027207042,0.220063139554046,0.825821981485776,1
"Atu1395",0.776417587393279,-0.600710389188005,2.73005631700956,-0.220035896492424,0.825843198355808,1
"Atu1736",1.09419454010424,0.572378163994749,2.62364521754122,0.21816141914613,0.827303344119633,1
"Atu2432",0.43707882433981,0.951097319356154,4.37638318618047,0.217324964221479,0.827955103342828,1
"Atu0984",10.0738188236709,0.260649194746968,1.19949534840625,0.21729904588066,0.827975300608882,1
"Atu4471",28.6876374980113,0.24983400901517,1.1539273376278,0.216507574496649,0.828592121581544,1
"Atu1733",2.12244362710706,-0.914338487237593,4.22379532700016,-0.21647319920849,0.828618913828213,1
"Atu2082",2.09179135157327,0.401102492493769,1.85635471437872,0.216069961945828,0.828933213554336,1
