"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu0878",19.8699725580534,0.188107810375542,0.522428294190888,0.360064361879317,0.718799002943136,0.858760817716006
"Atu2485",89.3648666312663,0.287920551535582,0.799967236830497,0.359915429382252,0.71891037822845,0.858760817716006
"Atu0260",32.2630064764563,0.22871831199748,0.635893499543644,0.359680217145831,0.719086287726791,0.858760817716006
"Atu4813",1.5146019016083,0.425076725079653,1.18555260333756,0.358547333861846,0.719933751836219,NA
"Atu6109",1.92160770062985,0.394322707615334,1.10161497363904,0.357949662133533,0.72038098464996,NA
"Atu4247",6.83324476544173,0.137533350797027,0.384328861014863,0.357853298953025,0.720453101382819,0.860165803209764
"Atu2433",2.9316256578475,0.305129627970057,0.855025385493981,0.356866162276307,0.721192002518048,NA
"Atu2445",510.27875931233,-0.284236438058015,0.7981149943369,-0.356134692462667,0.72173969737625,0.86147429805686
"Atu2334",11.5117778932236,0.162197427706366,0.45594066562668,0.355742402322086,0.722033487085735,0.861597393224304
"Atu0855",233.236094477189,0.27292000705331,0.769246496858883,0.354788755188023,0.722747853146503,0.862222161660255
"Atu1953",49.8729670315719,-0.124560406777795,0.352329162025942,-0.353534195300653,0.723687997581237,0.863115877822542
"Atu3131",1.85030235160116,-0.293337292796234,0.830831572707135,-0.353064691367517,0.72403994263526,NA
"Atu3383",21.7552740786899,0.195204223613653,0.553180412910244,0.352876239031488,0.724181224888722,0.863406196990653
"Atu3679",2.49687221989729,-0.436714764807884,1.23814689968987,-0.352716438507636,0.724301034310634,NA
"Atu2737",32.80078955369,0.109450855993027,0.310323025985467,0.352699757439697,0.724313541224068,0.863406196990653
"Atu6144",95.4434235515862,-0.0802076821764754,0.228286170196107,-0.351347092588104,0.725327969263356,0.864116462113141
"Atu2741",69.74448155927,0.150242061573125,0.427786299894526,0.351208212161465,0.725432149659523,0.864116462113141
"Atu4013",59.5072463478434,0.133616494246372,0.380784357857821,0.350898064715836,0.725664823420818,0.864116462113141
"Atu0637",94.737380947737,0.103362574056418,0.294576371310331,0.350885488868784,0.725674258402162,0.864116462113141
"Atu2039",15.1003616377005,0.0982423225054732,0.280474343413709,0.350272047381397,0.726134541063434,0.864436773199594
"Atu2287",2.3728154530875,-0.333779529535753,0.953622260215953,-0.350012309339514,0.726329459747003,NA
"Atu4894",2.34952829931497,0.299395701222889,0.856843499844595,0.349417018717176,0.726776258460794,NA
"Atu0815",8.04455434158311,-0.225196584078164,0.646258596037419,-0.348462032782191,0.727493222604288,0.865364040229501
"Atu0331",5247.32634229888,0.286073711891829,0.821186517554706,0.348366303849809,0.727565105116198,0.865364040229501
"Atu6031",5.85414391996555,-0.156020589261328,0.447940983264328,-0.34830612757141,0.727610292494908,0.865364040229501
"Atu3010",61.7435090018129,-0.218893826357372,0.628618581511313,-0.348214056655964,0.727679431925671,0.865364040229501
"Atu5503",4.63204056916738,0.181918337087518,0.523020711644903,0.347822434250039,0.727973540328807,NA
"Atu3397",5.41199262422891,0.23726178340247,0.68231900326734,0.347728529128344,0.72804406902626,0.865488629003
"Atu3418",2.7193326330804,0.226091464341173,0.650289330204034,0.347678262336297,0.728081823519045,NA
"Atu2168",50.6503556425456,0.0700765169256564,0.20162159610942,0.347564538114389,0.728167242192831,0.865488629003
"Atu4571",2.77573789571416,0.224980048848811,0.647419073924214,0.347502966641274,0.728213490157563,NA
"Atu1861",11.1479473482893,0.150786390322174,0.434631259856848,0.346929464695746,0.728644310176765,0.865827935232396
"Atu2550",202.21484402578,0.106610718459252,0.308632676389603,0.345429135068875,0.729771776976652,0.866707543100778
"Atu3878",12.9569613080723,0.0979257506386514,0.283523661938883,0.345388282476968,0.729802485041782,0.866707543100778
"Atu5510",1246.51260342163,0.426536304525499,1.23569656409245,0.345178838332989,0.729959926762903,0.866707543100778
"Atu4855",4.19698952690465,0.172720056595963,0.500848562313481,0.344854851530666,0.730203494019762,NA
"Atu4123",985.970483455047,0.51523225878416,1.49479658587314,0.344683861104221,0.730332052417858,0.866921603592409
"Atu4138",145.201327327503,0.447786860252542,1.30136057400179,0.344091306589656,0.730777620522227,0.867222706706918
"Atu0794",198.791852474912,0.0895955016779568,0.260818039745406,0.343517272675671,0.731209348806443,0.867507232149204
"Atu5533",2.74804213215913,0.206173275896989,0.60087783715618,0.343120120510286,0.731508094973496,NA
"Atu0748",40.0639192219981,-0.162677212154299,0.474166413885026,-0.343080419427903,0.731537961197236,0.867669303582759
"Atu3088",2.71538367838955,0.225030464152547,0.660378497473999,0.340759829421016,0.733284393861979,NA
"Atu3567",7.52760622109698,0.145969593784512,0.428459619387673,0.340684599386804,0.733341033744531,0.869505107172753
"Atu5549",7.16708181420847,-0.21006186467973,0.61689901059549,-0.340512565382393,0.733470561748735,0.869505107172753
"Atu0351",807.70445869941,-0.250133335675855,0.736265301760652,-0.339732614151046,0.734057898496184,0.869952452482494
"Atu1683",7502.34513185769,-0.344048792138488,1.01369399987875,-0.339401034414372,0.734307639436755,0.869952452482494
"Atu5527",1.92081710113957,0.324519447466166,0.956588592540451,0.339246620748765,0.734423951113682,NA
"Atu6075",1.98791025248795,-0.349841022440883,1.03123537129983,-0.339244591658957,0.734425479560669,NA
"Atu0944",209.520575280093,0.450235826805702,1.3276259513738,0.33912852211107,0.734512912706079,0.869952452482494
"Atu1760",10.164193840329,0.27988849661186,0.825656389223044,0.338989076164286,0.734617959431998,0.869952452482494
"Atu6036",0.820632940751684,0.472669627881479,1.39538458233339,0.33873788908508,0.734807194958668,NA
"Atu4790",3.08970476341535,0.243717716271013,0.719846282800959,0.338569111342348,0.734934355229682,NA
"Atu4267",4.64197436473878,0.177847071516257,0.525294665488726,0.338566300403586,0.734936473104429,NA
"Atu0234",4.30799441688994,-0.191288206857404,0.565369871710443,-0.33834170589722,0.735105698185885,NA
"Atu3890",148.534850887069,0.25163882611665,0.7461863233322,0.337233232837774,0.735941086897915,0.87111673867567
"Atu4161",3343.17986745668,0.424663811588741,1.26066710098846,0.336856424075611,0.736225135918368,0.87111673867567
"Atu4555",11.626359203259,-0.107164395120603,0.318305121557042,-0.336671915916373,0.736364236499819,0.87111673867567
"Atu1816",41.1632439354996,0.121211973978054,0.360263779168345,0.336453401609974,0.736528985469884,0.87111673867567
"Atu4809",13.0290125429314,0.381562917430382,1.13423444156031,0.336405687791922,0.736564960938202,0.87111673867567
"Atu1607",22.7467507022681,0.0761533810310726,0.226633937610981,0.33601931746776,0.736856299349507,0.871233285389958
"Atu0562",341.925901144272,-0.255937171869754,0.762471488636585,-0.335667858646633,0.737121345970162,0.871318692764625
"Atu6137",6.9603110519761,-0.159478114787219,0.476095085326391,-0.334971142745335,0.737646854683459,0.871711855730792
"Atu3775",27.406093829331,-0.22284601865245,0.666938983055559,-0.33413254332726,0.738279543875866,0.872049340368036
"Atu0199",1542.25964285888,0.457053188081902,1.36809064733147,0.334081070558745,0.738318383768114,0.872049340368036
"Atu2614",18068.2655101728,0.371760519575997,1.11583722358121,0.333167339930509,0.739007970081398,0.872598847927941
"Atu4760",27.4756087446751,-0.176084153727493,0.528855996625025,-0.332952930194988,0.739169814088992,0.872598847927941
"Atu1147",4.07411734633051,0.214775520471148,0.64509751838388,0.332934966188074,0.739183374477745,NA
"Atu3367",50.9034959277226,0.221699640298174,0.666685474072632,0.332540079122859,0.739481481132775,0.872705623413057
"Atu6194",1.63627194807631,0.305608259857935,0.919238009147088,0.332458250003709,0.739543260161136,NA
"Atu4852",31.6645115620416,-0.0887965214849993,0.267327355179807,-0.332163992066108,0.739765431754203,0.872705623413057
"Atu0214",85.6777733129901,-0.130073146881038,0.392006159628325,-0.331814038341553,0.740029683232723,0.872705623413057
"Atu5197",40.3625941492866,-0.10163586903921,0.306696169591389,-0.331389430701464,0.740350347387369,0.872705623413057
"Atu3619",102.019948714427,0.137805894522346,0.41590177779598,0.331342403133334,0.740385865434868,0.872705623413057
"Atu4326",157.448958407484,0.515641546818934,1.5575407037256,0.331061362046932,0.740598136098266,0.872705623413057
"Atu0728",15104.670487241,0.542581000444404,1.63900519984655,0.331042879238701,0.740612096877423,0.872705623413057
"Atu3384",8.46931614494445,-0.134446424856587,0.406702149559141,-0.330577118912022,0.740963931834233,0.872892598529432
"Atu2238",1023.35818251724,-0.166525969036596,0.504303915262339,-0.330209550227206,0.741241631159121,0.87299216346314
"Atu3799",100.228658226306,0.219591330057608,0.667646011463515,0.328903829704985,0.742228379536154,0.873805820411835
"Atu1250",409.078707059289,-0.283360177296341,0.862684727496338,-0.328463189697007,0.742561472109376,0.873805820411835
"Atu4636",4.2167404569316,0.212685676577159,0.64807462610295,0.328180842160255,0.742774932156726,NA
"Atu0948",90.9930485085246,0.242229401253874,0.738405449326842,0.32804389712278,0.742878472304856,0.873805820411835
"Atu4094",5912.42915829441,0.451064673863303,1.37560257958719,0.327903335277741,0.742984751853103,0.873805820411835
