"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu1913",281.78853258013,-0.348503978801376,0.242145077842154,-1.43923627069782,0.15008359214826,0.608567525648029
"Atu0467",13.7946796971277,0.80870843113621,0.562099526780414,1.43872818354486,0.150227550887822,NA
"Atu1831",19.4344732042166,0.379898252925846,0.264085178881753,1.43854439137589,0.150279651519227,NA
"Atu1311",110.924533223206,-0.221904362877823,0.154306942185516,-1.43807115697385,0.150413865427963,0.609210496048417
"Atu4195",16.2727751601069,-0.43463592991737,0.302306961501125,-1.43773047024507,0.150510544083436,NA
"Atu3773",120.861989326193,-0.204599192274831,0.142362385469586,-1.437171705152,0.150669210661037,0.609409044529174
"Atu4719",49.7366211440998,-0.446159675647362,0.310547171885379,-1.43668890281196,0.150806409553725,0.609409044529174
"Atu1759",151.713879821586,0.27104695108259,0.18887760805459,1.43504015046745,0.151275656620328,0.610609817621074
"Atu3905",2.15807905879787,2.08840479524218,1.45673126088246,1.43362393004258,0.151679610803801,NA
"Atu4345",4464.37424748614,-0.535198418094368,0.373385175323171,-1.43336815027845,0.151752655386708,0.611839115127319
"Atu3277",19.0364615581958,-0.397176198534279,0.277124848349471,-1.43320312451165,0.151799797013819,NA
"Atu0329",551.073643385716,-0.145017859559645,0.101258430124911,-1.43215591413725,0.152099205409792,0.612397921850404
"Atu4435",53.6669523371826,-0.22450226100318,0.156810760900808,-1.43167637038118,0.152236461970704,0.612397921850404
"Atu0989",8.77326151244487,0.809872741539297,0.565948338737604,1.43100118174353,0.152429876447883,NA
"Atu0796",83.5994686883015,0.255265310501381,0.178823069055528,1.42747416118955,0.153443267825753,0.61630220106023
"Atu0604",5.45261671262166,1.32929612153767,0.931737704142873,1.42668490888272,0.153670737453449,NA
"Atu2064",82.3546335622545,-0.311618930835402,0.21842995112952,-1.42663095982943,0.153686295412757,0.61630220106023
"Atu4616",185.633232068057,-0.156293772407036,0.109599037876179,-1.42605058799522,0.153853740197201,0.61630220106023
"Atu3324",102.419739205271,0.590191365283713,0.413912625747142,1.42588393919701,0.153901846149764,0.61630220106023
"Atu2751",170.463918989479,-0.242090370642891,0.169979289034035,-1.42423451715001,0.154378596077685,0.617415039102935
