"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu3368",448.279150210521,-4.71605855005437,0.634185276000942,-7.43640498844909,1.03462319219721e-13,4.52924777798476e-12
"Atu0484",272.096646361475,-4.29056954586058,0.579603089676061,-7.40259950694633,1.33544052251613e-13,5.79439370079345e-12
"Atu0450",260.040501510116,-2.29739772819416,0.311008929951773,-7.38691885326384,1.50270241615347e-13,6.46293854947409e-12
"Atu4033",15272.6030320153,-5.77437138299179,0.781831306099941,-7.38569987916761,1.51653524606109e-13,6.46571505342393e-12
"Atu1717",909.66705887177,-3.98595068993693,0.540499471281341,-7.3745690823482,1.64877467370129e-13,6.96891571134263e-12
"Atu4229",16.6724978030961,1.80572027852763,0.246162337831979,7.33548557602726,2.2091903373752e-13,9.25782925141079e-12
"Atu0115",333.206521258083,-6.04945457712198,0.825652147614412,-7.32688044789916,2.35571792654248e-13,9.78820762189643e-12
"Atu3638",109.675827890695,-1.58426221591162,0.216296667049605,-7.32448741592624,2.39813564051749e-13,9.88072188693886e-12
"Atu3693",20.994975569592,1.40919072783723,0.193156038249114,7.29560794791097,2.97313486024071e-13,1.21477335164668e-11
"Atu4066",120.293403260972,1.74284891030937,0.238970653537982,7.29315037016612,3.02789817575909e-13,1.22692435997908e-11
"Atu3253",650.421976420323,-7.0123066810897,0.96294126000871,-7.28217490756007,3.2848079965964e-13,1.32011586945181e-11
"Atu2519",44.8179689000907,2.28138993917634,0.313727000743192,7.2718954179013,3.54477996972754e-13,1.41301269850196e-11
"Atu3574",453.524179527992,-5.56574916545079,0.765519038556669,-7.27055616532361,3.58010416532891e-13,1.41558473569416e-11
"Atu4658",21.4720667752754,1.305112216287,0.180141576446278,7.24492503081994,4.32678469305099e-13,1.69713802800232e-11
"Atu4485",31.4292055590386,2.13861380251692,0.295320048371402,7.24168174260674,4.43154795250154e-13,1.72443488977104e-11
"Atu0408",8.99795861076286,1.71540316395627,0.237268750880424,7.2297896692716,4.83742648023766e-13,1.86755134115002e-11
