"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu4483",13.3696603544556,3.46075514925816,0.207021713761758,16.7168703532269,9.8771789951525e-63,6.61770992675217e-60
"Atu4482",5.29915316867935,8.12533520534835,0.499142521794653,16.2785874786502,1.40064753513048e-59,4.69216924268709e-57
"Atu3234",3.65619666858251,3.69649245567195,0.418049863685246,8.84222858748516,9.38280141680322e-19,2.09549231641939e-16
"Atu3241",2.81770728340783,7.08778830176217,1.04323286850657,6.7940615328854,1.09019849965903e-11,1.82608248692888e-09
"Atu3239",10.4175762276914,4.63334480750405,0.912910154281795,5.07535685277726,3.86769438975541e-07,5.18271048227225e-05
"Atu3967",13.0445003998676,1.00906300751104,0.224702562559002,4.49066088085258,7.10025210609549e-06,0.000792861485180663
"Atu4471",28.6876374980113,-2.27699713514469,0.582902869513432,-3.90630627199584,9.37177137526474e-05,0.00897012403061054
"Atu4464",33.7189137372789,0.779364151365821,0.205686831950846,3.78908141067616,0.000151205360206638,0.0126634489173059
"Atu4734",10.9412990512353,-5.04684851641478,1.37916484064238,-3.65935120131405,0.000252854612237255,0.0188236211332178
"Atu4826",6.17290595934484,1.11869911992261,0.322538412430761,3.46842136256488,0.000523525720352083,0.0344490751278897
"Atu4470",11.7464190528601,-2.65068675052143,0.768848876770425,-3.44760437402956,0.000565581830457891,0.0344490751278897
"Atu3235",4.73283498660607,3.24385462048106,0.951754235639351,3.40829018565067,0.000653713358407189,0.0358967356615027
"Atu1049",11.1241992726098,-6.04060915475728,1.78139051938574,-3.39095166894691,0.000696503826267962,0.0358967356615027
"Atu4606",6.71172013378207,-3.44182539060063,1.04271574660461,-3.30082805578437,0.000963999412909099,0.0461342576177926
"Atu3198",19.2798883772766,1.84282494926015,0.565892754554802,3.25649150731738,0.00112798304839207,0.0503832428281791
"Atu5118",20.4633716723303,-1.4235957118842,0.447112383803104,-3.1839773700187,0.00145266368566751,0.0605182635230454
"Atu0251",8.57568386317394,-4.69851111036483,1.48317109987599,-3.16788205403792,0.00153553802968921,0.0605182635230454
"Atu4626",8.93878090777016,1.34064959842033,0.425721330060557,3.14912480008842,0.0016376024427117,0.0609552020342688
"Atu3740",21.5832859918944,-2.40591718822562,0.78381912927271,-3.06948006035273,0.00214431719213238,0.0756153957225628
"Atu3707",26.1043567914597,-0.985636302411587,0.324349836802806,-3.03880622271076,0.00237517576863322,0.079568388249213
"Atu1534",5.63155294554299,-5.05634959128493,1.69786972329239,-2.97805510158932,0.00290083828993005,0.0925505549644348
"Atu4078",11.2012153894818,-1.55716352563017,0.525558769243636,-2.96287231182763,0.00304782972010639,0.0928202687486947
"Atu1536",7.15011131038905,-4.43162211936768,1.51847510592697,-2.91846873358016,0.00351755149339783,0.0985527612876505
"Atu4345",15.9397724103715,0.612033915643874,0.209791392765785,2.91734521409636,0.00353024816552778,0.0985527612876505
"Atu3964",2.36580622142165,1.39139363850306,0.482896361044065,2.88135043199485,0.00395975118576809,NA
"Atu1251",10.166112781839,0.758891779786915,0.263608735041384,2.87885672554734,0.00399119611197131,0.106964055800831
"Atu4136",2.67582985340403,1.36718446940833,0.481908135179592,2.8370230124852,0.00455363298032393,0.117343619108347
"Atu3212",1.93200540174125,2.11661478407208,0.749767403452703,2.82302854768692,0.00475723354177264,NA
"Atu1526",32.7902171484953,0.588658715656938,0.208584745467263,2.82215611855148,0.00477019495278583,0.118371504383945
"Atu5123",17.9115197214711,-1.22336122048319,0.441263404824862,-2.77240579460412,0.00556436227028433,0.133147240038946
"Atu2394",4.06428295626545,-4.58218943162897,1.66258875696278,-2.75605703000164,0.00585027955871941,0.135161631184207
"Atu2283",2.98364786081754,-4.13786031541253,1.51171096836697,-2.73720334243686,0.00619639787680808,0.138386219248714
"Atu1899",5.17716046271952,2.30912020688842,0.874386811252209,2.64084519250871,0.00826994978575005,0.17721922629199
"Atu1106",1.7497877381813,1.39704973681395,0.532318311142941,2.6244630469584,0.00867857093603632,NA
"Atu3396",15.3299683454233,-2.02223454844942,0.771240833471971,-2.62205326881582,0.0087401768797166,0.17721922629199
"Atu3576",41.7211953638439,1.48458327929783,0.566326738210098,2.62142537007863,0.00875629314650142,0.17721922629199
"Atu3178",23.1392291386078,-3.91295125547081,1.4978881870013,-2.61231197991109,0.00899321446854876,0.17721922629199
"Atu3966",2.59775586845093,1.21511440032257,0.467473040457055,2.59932508436109,0.00934072685887788,0.178808199869948
"Atu5129",2.00264367960547,-3.57919337556038,1.4175254784778,-2.52495876081457,0.0115711866907839,NA
"Atu1575",4.77472028697544,-1.9297908248157,0.76466194367134,-2.5237176255304,0.0116121161110718,0.216114383178281
"Atu4308",0.466183555453422,2.52240732100194,1.00217774434941,2.51692609941106,0.011838365694891,NA
"Atu1341",1.42494314191593,-3.07735374557968,1.22435012155399,-2.51345892927571,0.011955369755509,NA
"Atu1521",3.24152216817981,-4.26160314813237,1.70435849167068,-2.50041477128146,0.0124047977167611,0.224627418114322
"Atu3706",36.0251656949095,-0.822595626379724,0.331238249820241,-2.48339564294322,0.0130136458861101,0.229451124834047
"Atu1841",17.4986319056917,-0.663286190106206,0.270180798198894,-2.45497161355607,0.0140895713740003,0.242051610784107
"Atu0823",1.45628542749836,-3.12538064867256,1.30804883285364,-2.38934554289861,0.0168784193170672,NA
"Atu2281",18.3210401483487,0.479140807708242,0.208568329557553,2.29728458162689,0.021602540772006,0.3618425579311
"Atu2670",1.18846429574438,-2.81469112161113,1.24263138276771,-2.26510545335011,0.0235062090673811,NA
"Atu2636",55.6811700849578,-0.593906026278954,0.265531938553579,-2.23666512403033,0.0253082350532943,0.411727849908948
"Atu0855",0.551142432248302,2.3300607265244,1.04387274117897,2.23213102000613,0.0256063047882745,NA
"Atu3253",9.35893754512621,1.04269459984005,0.467772892994436,2.22906161399237,0.0258098055166803,0.411727849908948
"Atu2635",20.2269453908431,-0.671267704817999,0.303821408286782,-2.20941542139249,0.027145759362085,0.413662394843459
"Atu3137",2.82648469759449,2.05854973711188,0.93183905193209,2.20912584940892,0.0271658886165854,0.413662394843459
"Atu4347",4.25645804068805,0.836440386326405,0.380758712375918,2.19677280949674,0.0280366759032412,0.413751034232507
"Atu1285",3.55604396914094,-2.52313137675621,1.15126193497325,-2.19162234076196,0.0284067874249184,0.413751034232507
"Atu3356",10.1030071406385,-1.53482663121626,0.704465203623001,-2.17871177074862,0.0293530867870202,0.418437620155394
"Atu3973",1.00703717622924,1.70691803947286,0.790769708391832,2.15855263720733,0.0308848905825994,NA
"Atu4161",1.06684961898292,-2.66213806201562,1.23853539372553,-2.14942429219393,0.031600781509799,NA
"Atu2749",2.84761041874737,0.949818807419204,0.442764162368736,2.14520254380523,0.0319366563203014,0.445782494470874
"Atu1952",1.0731469506459,-2.66313968420073,1.2500716651727,-2.13038960756927,0.0331394610758654,NA
"Atu2769",15.8165827656657,0.509332486654459,0.239395850443441,2.12757441580965,0.0333723853203505,0.45631628907418
"Atu0401",1.02882287248775,1.88031134194656,0.891223437267257,2.10980912677984,0.0348748000198432,NA
"Atu4481",1.74696473884971,6.73303390044115,3.19643551651188,2.10641943679458,0.0351679343973305,NA
"Atu0315",1.0770820546491,-2.69442767470412,1.2866034339756,-2.09421769253199,0.0362405924039036,NA
"Atu0122",56.3305522633496,-0.278491377776016,0.133879130831332,-2.08017019565861,0.037509924920614,0.497702007534535
"Atu0035",38.5334351724426,-3.50555151333405,1.68852796599657,-2.07609917272828,0.0378847796780019,0.497702007534535
"Atu1132",1.02998304439061,-2.61917966752981,1.26643507395619,-2.06815155501641,0.0386257740706047,NA
"Atu4727",19.6195151519592,0.923751123812621,0.450977181986966,2.04833228976831,0.0405274511417799,0.515017361481578
"Atu4341",10.3057171505192,-2.46457089564581,1.20543301533538,-2.0445523428443,0.0408990120175387,0.515017361481578
"Atu4519",2.68829724579501,1.66155866805089,0.816645177138382,2.03461517261778,0.0418896094911982,0.515017361481578
"Atu1468",29.8450476385973,-1.86549211992445,0.918609688076429,-2.03077775483818,0.042277544599234,0.515017361481578
"Atu3728",1.36192542641122,1.67365315107307,0.828717656932618,2.01956979807558,0.0434280305496658,NA
"Atu0201",3.45306657995339,-1.86638198536654,0.928045273128316,-2.0110893718312,0.0443160175873192,0.525521532116451
"Atu4780",3.79366481576796,0.85671959433999,0.426783624884048,2.00738628285645,0.0447085482546831,0.525521532116451
"Atu1473",0.953610975799469,-2.49313080400296,1.24664477339216,-1.99987266398195,0.0455140156367116,NA
"Atu3200",1.499547223542,6.51271880114207,3.26311412062411,1.9958599547528,0.0459491686264138,NA
"Atu0354",0.973157529821635,-2.53444633881274,1.27995891946788,-1.98009975184703,0.0476923210455208,NA
"Atu4666",6.37843991569327,-1.51607791017006,0.770467116578935,-1.96773863224925,0.0490981183647718,0.567167919041329
"Atu3752",0.992000836369369,-2.54117310949972,1.30073502287696,-1.95364395115553,0.0507433390311137,NA
"Atu1736",1.09419454010424,-2.67594789170053,1.37196968539598,-1.95044243337505,0.0511234084123037,NA
"Atu2632",35.1059605239298,-0.534902883047513,0.27448004441254,-1.94878605543928,0.0513209797351611,0.574442699773293
"Atu0396",7.59478454392541,-1.77476928876172,0.911180659672546,-1.94776883148456,0.0514426298304441,0.574442699773293
"Atu1075",2.70287782137354,0.906053106008457,0.467691167664912,1.93728932391903,0.0527099865633576,0.57894575405655
"Atu4480",1.37841005698505,6.39119042644999,3.30331603137795,1.93478019230996,0.0530172747652951,NA
"Atu2638",56.776996311044,-0.455768907391073,0.237310201142962,-1.92056180137197,0.054786974784284,0.586143250151513
"Atu2643",30.6968034264925,-0.601677652831713,0.313705645423653,-1.91796883992687,0.0551149623276796,0.586143250151513
"Atu0648",0.903619921140478,-2.44072436834442,1.28964565781451,-1.89255424818052,0.0584171729703134,NA
"Atu0528",2.69479830537957,1.02846838584759,0.547066036751362,1.87997118584611,0.0601120050271651,0.629297552628134
"Atu3236",1.25519313115402,6.25609797931142,3.35147685399442,1.8666690094712,0.061947824044392,NA
"Atu0983",1.64435310120909,-3.26980445434128,1.75464558297755,-1.86351277207365,0.0623901572959922,NA
"Atu4344",5.7308236571127,-4.1119122123198,2.21761533039129,-1.85420444924245,0.0637099158054117,0.649117878387952
"Atu1426",41.2454872475592,-0.289019369761962,0.156530566781043,-1.84640850477623,0.0648329132650919,0.649117878387952
"Atu4029",9.18037499165617,1.78780710021351,0.9714967235853,1.84026055550205,0.0657299933891737,0.649117878387952
"Atu2490",23.2368011714016,0.407069630197738,0.221325506350529,1.83923505659141,0.0658806204931056,0.649117878387952
"Atu4586",1.19407718127961,1.80338737197026,0.980833615278049,1.83862720840683,0.0659700365240679,NA
"Atu0164",0.859823998733934,-2.34997230621098,1.2828054967609,-1.83190071460146,0.066966214084027,NA
"Atu1686",13.3848242228593,-0.551059376010257,0.302980351154253,-1.81879575329194,0.0689425965388853,0.669442604073234
"Atu1003",1.86297483162387,1.17006783710454,0.645506767996549,1.81263449914873,0.069888213138366,NA
"Atu0977",23.7698115948488,-0.877411389810365,0.486694808168654,-1.80279586937019,0.071420279138788,0.6835941003284
"Atu2155",6.07923489441123,0.874945524666262,0.487947342047135,1.79311464428828,0.0729545945032074,0.688444765030267
"Atu3533",0.665174398596143,1.9430208015149,1.09914076876357,1.76776338093674,0.0771004691519857,NA
"Atu0862",14.7479450156121,-0.484410623821556,0.276582758192056,-1.75141294774849,0.0798748043038454,0.711712081795779
"Atu3574",8.04664371638676,1.85867120095123,1.06206246600634,1.75005826911516,0.0801082596342088,0.711712081795779
"Atu3714",8.1414696440274,0.507549611311138,0.290029559265193,1.74999269935466,0.0801195734958921,0.711712081795779
"Atu3242",1.07142636070831,6.02772077962528,3.44444196166102,1.74998471355242,0.08012095151034,NA
"Atu0157",3.20277106533868,0.977689535597833,0.559739992301926,1.74668515568647,0.0806919667033224,0.711712081795779
"Atu2505",19.1287490688698,0.733864689315815,0.420201906492806,1.7464573053487,0.0807315197260884,0.711712081795779
"Atu4334",3.31246308560223,-2.39583415353194,1.38224951982133,-1.73328629829557,0.0830447948774951,0.722597565817165
"Atu1381",41.9337612513404,0.235393579535882,0.136627601533338,1.72288451889749,0.0849094104408897,0.725340329157992
"Atu2637",23.7429178786627,-0.507507624084231,0.295150102690226,-1.71948991194113,0.0855252029902707,0.725340329157992
"Atu4625",0.537750675110989,2.64671374078791,1.55585116050171,1.70113556359365,0.0889175341841831,NA
"Atu4678",9.64321551852227,0.892085143078529,0.525022722176704,1.69913625715095,0.0892935132726616,0.730882310183915
